task_id,trajectory_path,stop_reason,reason
44,experiments/exp3/self_generated/data/44.json,crash,pipeline_anomaly
440,experiments/exp3/self_generated/data/440.json,crash,pipeline_anomaly
441,experiments/exp3/self_generated/data/441.json,crash,pipeline_anomaly
442,experiments/exp3/self_generated/data/442.json,crash,pipeline_anomaly
443,experiments/exp3/self_generated/data/443.json,crash,pipeline_anomaly
444,experiments/exp3/self_generated/data/444.json,crash,pipeline_anomaly
446,experiments/exp3/self_generated/data/446.json,crash,pipeline_anomaly
447,experiments/exp3/self_generated/data/447.json,crash,pipeline_anomaly
448,experiments/exp3/self_generated/data/448.json,crash,pipeline_anomaly
449,experiments/exp3/self_generated/data/449.json,crash,pipeline_anomaly
45,experiments/exp3/self_generated/data/45.json,crash,pipeline_anomaly
450,experiments/exp3/self_generated/data/450.json,crash,pipeline_anomaly
451,experiments/exp3/self_generated/data/451.json,crash,pipeline_anomaly
453,experiments/exp3/self_generated/data/453.json,crash,pipeline_anomaly
454,experiments/exp3/self_generated/data/454.json,crash,pipeline_anomaly
455,experiments/exp3/self_generated/data/455.json,crash,pipeline_anomaly
457,experiments/exp3/self_generated/data/457.json,crash,pipeline_anomaly
458,experiments/exp3/self_generated/data/458.json,crash,pipeline_anomaly
459,experiments/exp3/self_generated/data/459.json,crash,pipeline_anomaly
46,experiments/exp3/self_generated/data/46.json,crash,pipeline_anomaly
460,experiments/exp3/self_generated/data/460.json,crash,pipeline_anomaly
461,experiments/exp3/self_generated/data/461.json,crash,pipeline_anomaly
464,experiments/exp3/self_generated/data/464.json,crash,pipeline_anomaly
465,experiments/exp3/self_generated/data/465.json,crash,pipeline_anomaly
467,experiments/exp3/self_generated/data/467.json,crash,pipeline_anomaly
468,experiments/exp3/self_generated/data/468.json,crash,pipeline_anomaly
469,experiments/exp3/self_generated/data/469.json,crash,pipeline_anomaly
47,experiments/exp3/self_generated/data/47.json,crash,pipeline_anomaly
470,experiments/exp3/self_generated/data/470.json,crash,pipeline_anomaly
471,experiments/exp3/self_generated/data/471.json,crash,pipeline_anomaly
472,experiments/exp3/self_generated/data/472.json,crash,pipeline_anomaly
473,experiments/exp3/self_generated/data/473.json,crash,pipeline_anomaly
475,experiments/exp3/self_generated/data/475.json,crash,pipeline_anomaly
476,experiments/exp3/self_generated/data/476.json,crash,pipeline_anomaly
477,experiments/exp3/self_generated/data/477.json,crash,pipeline_anomaly
478,experiments/exp3/self_generated/data/478.json,crash,pipeline_anomaly
48,experiments/exp3/self_generated/data/48.json,crash,pipeline_anomaly
481,experiments/exp3/self_generated/data/481.json,crash,pipeline_anomaly
482,experiments/exp3/self_generated/data/482.json,crash,pipeline_anomaly
483,experiments/exp3/self_generated/data/483.json,crash,pipeline_anomaly
