task_id,trajectory_path,stop_reason,reason
772,experiments/baselines/observation_masking/data/772.json,crash,pipeline_anomaly
773,experiments/baselines/observation_masking/data/773.json,crash,pipeline_anomaly
774,experiments/baselines/observation_masking/data/774.json,crash,pipeline_anomaly
776,experiments/baselines/observation_masking/data/776.json,crash,pipeline_anomaly
777,experiments/baselines/observation_masking/data/777.json,crash,pipeline_anomaly
779,experiments/baselines/observation_masking/data/779.json,crash,pipeline_anomaly
780,experiments/baselines/observation_masking/data/780.json,crash,pipeline_anomaly
782,experiments/baselines/observation_masking/data/782.json,crash,pipeline_anomaly
788,experiments/baselines/observation_masking/data/788.json,crash,pipeline_anomaly
794,experiments/baselines/observation_masking/data/794.json,crash,pipeline_anomaly
795,experiments/baselines/observation_masking/data/795.json,crash,pipeline_anomaly
796,experiments/baselines/observation_masking/data/796.json,crash,pipeline_anomaly
797,experiments/baselines/observation_masking/data/797.json,crash,pipeline_anomaly
799,experiments/baselines/observation_masking/data/799.json,crash,pipeline_anomaly
800,experiments/baselines/observation_masking/data/800.json,crash,pipeline_anomaly
801,experiments/baselines/observation_masking/data/801.json,crash,pipeline_anomaly
803,experiments/baselines/observation_masking/data/803.json,crash,pipeline_anomaly
804,experiments/baselines/observation_masking/data/804.json,crash,pipeline_anomaly
805,experiments/baselines/observation_masking/data/805.json,crash,pipeline_anomaly
806,experiments/baselines/observation_masking/data/806.json,crash,pipeline_anomaly
807,experiments/baselines/observation_masking/data/807.json,crash,pipeline_anomaly
808,experiments/baselines/observation_masking/data/808.json,crash,pipeline_anomaly
809,experiments/baselines/observation_masking/data/809.json,crash,pipeline_anomaly
810,experiments/baselines/observation_masking/data/810.json,crash,pipeline_anomaly
96,experiments/baselines/observation_masking/data/96.json,crash,pipeline_anomaly
